"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSG00000188290.11" 34.6064832851099 0.216693875270464 0.513591844081402 0.42191845094043 0.673084541988086 NA
"ENSG00000187608.10" 151.347298020156 -0.470896379732859 0.254033402790325 -1.85367898300181 0.0637851002742259 NA
"ENSG00000188157.15" 443.188012994675 -0.100773333385115 0.163727869943567 -0.615492850544317 0.538229289401597 0.795603200698385
"ENSG00000242590.1" 60.1439946186616 -0.316209683931673 0.368191446913468 -0.858818656930911 0.390440572670729 NA
"ENSG00000291156.1" 23.4856400913359 0.179057926101843 0.654743834231281 0.273477834750549 0.784485928467652 NA
"ENSG00000131591.18" 484.985826154427 -0.233026760158392 0.148791286365179 -1.56613176652344 0.117317772636295 0.398447673783523
"ENSG00000078808.20" 283.60963048331 0.146244499859076 0.191344525332086 0.764299368405045 0.444688861687655 NA
"ENSG00000176022.7" 81.010619023781 0.289636649625296 0.33115663756333 0.874621302343384 0.381779993023517 NA
"ENSG00000160087.21" 563.942122335736 -0.0967892653853456 0.130525013758053 -0.741538059247086 0.458367264211275 0.743234107536016
"ENSG00000131584.19" 101.749844682412 -0.652334694549072 0.304289127830965 -2.14379889021684 0.0320490043096777 NA
"ENSG00000169972.13" 48.7868441764045 0.272879054983269 0.419926950993654 0.649825057280957 0.515805231361909 NA
"ENSG00000127054.22" 291.871190074614 -0.0587718456251899 0.205356065096675 -0.286194837233183 0.774728897740017 NA
"ENSG00000240731.1" 26.2444355197497 0.0917173135273193 0.582164498866205 0.157545356520268 0.87481506484212 NA
"ENSG00000224051.7" 23.5058188522927 0.182731120755368 0.566942568788001 0.32230975554721 0.74721804330664 NA
"ENSG00000107404.21" 155.82264841662 0.37678354061815 0.278230478184663 1.35421375500091 0.17566819190932 NA
"ENSG00000175756.14" 137.342795658273 0.198565878285883 0.250906943367526 0.791392520353757 0.428714973333525 NA
"ENSG00000221978.13" 581.983338690396 -0.0955280568583446 0.132764655216893 -0.719529280607733 0.47181486778295 0.750155126283037
"ENSG00000224870.9" 58.5720307360042 0.183758362889758 0.379496760925462 0.484215892756594 0.62823265902144 NA
"ENSG00000242485.6" 375.640440274913 0.134331278180207 0.152767764632853 0.879316906305765 0.379229471712149 NA
"ENSG00000272455.1" 72.6361350782805 0.0797591327864901 0.350779695401982 0.227376709176649 0.82013082940109 NA
"ENSG00000179403.12" 88.9454709050647 0.484595058921833 0.310451663715268 1.56093561594272 0.118538942799557 NA
"ENSG00000160072.20" 726.400990321511 0.0717593040782845 0.125177284208092 0.573261391092282 0.56646772278442 0.81155745621841
"ENSG00000197785.14" 392.716687670096 0.0565440109727464 0.156803065566663 0.360605264752985 0.718394553080626 NA
"ENSG00000160075.12" 864.053911088425 0.062358330412724 0.115087232774019 0.541835344457089 0.587931940537511 0.8258022019355
"ENSG00000215014.5" 24.8143387616231 0.501820507284939 0.585228902189436 0.857477314274033 0.391181147009797 NA
"ENSG00000272106.1" 18.8375794123718 1.48566508210834 0.685666739681653 2.1667451491057 0.0302542919077206 NA
"ENSG00000197530.13" 40.7828916789596 -0.362339384560526 0.479407850036216 -0.755806114841787 0.44976544999485 NA
"ENSG00000248333.9" 310.72324979325 -0.0783839484633971 0.177608367376582 -0.441330268507002 0.658973916260686 NA
"ENSG00000272004.1" 18.1788232732189 0.307773056088976 0.747071406682294 0.411972742278787 0.680359402177351 NA
"ENSG00000189339.12" 389.797843142106 -0.114642013218936 0.176879208045881 -0.648137305031347 0.516896147575128 NA
"ENSG00000008128.23" 181.660418708314 -0.340875041663061 0.231904934339386 -1.46989128383185 0.141591200601728 NA
"ENSG00000268575.1" 407.515129283647 -0.310151844325514 0.161090350790497 -1.92532850542287 0.0541882736453572 0.272744177074872
"ENSG00000227775.3" 18.0382460396184 -0.46043847149403 0.747820712097072 -0.615707032508965 0.538087895028567 NA
"ENSG00000290854.1" 274.204414611003 -0.278807603429652 0.1907787868413 -1.46141826376944 0.143900691543812 NA
"ENSG00000215790.9" 74.3645106396926 -0.330611098079901 0.360838627132811 -0.916229785893227 0.359546386034097 NA
"ENSG00000008130.15" 829.868945422516 -0.172275851899703 0.115518877206608 -1.49132207709727 0.135876955399745 0.429467259192364
"ENSG00000078369.19" 5284.34550002452 -0.0525069930279407 0.0672149100899205 -0.781180737394374 0.434696201362634 0.726908354283087
"ENSG00000067606.17" 655.477409274568 -0.069389183950178 0.139341775158136 -0.497978326108088 0.61849931875736 0.843731646548892
"ENSG00000162585.17" 171.997060475785 0.0811532191144587 0.22853453151303 0.355102655940779 0.722512686998116 NA
"ENSG00000157933.11" 1435.61499116206 -0.200890987401565 0.0952648659384065 -2.10876261067172 0.0349650774332625 0.221652106500786
"ENSG00000116151.14" 261.82484924086 -0.149043326757918 0.203153255438706 -0.733649709112769 0.463162256502792 NA
"ENSG00000157916.20" 410.982700149799 0.00183747637753142 0.150954016642326 0.0121724245462456 0.990288050220837 0.997577620420346
"ENSG00000157911.11" 159.670806314862 0.030099922637393 0.236686187202557 0.127172282392776 0.898804042680789 NA
"ENSG00000157881.16" 191.111490285367 0.108322485168918 0.223350128440727 0.484989580821594 0.627683736394204 NA
"ENSG00000157870.17" 69.6190684241394 0.514638194151404 0.343713971908734 1.49728622113755 0.13431879860957 NA
"ENSG00000215912.13" 18.0231674346351 0.287322385931132 0.683075051339263 0.42063077163746 0.674024720091237 NA
"ENSG00000142611.17" 76.3438710342769 0.734261743677603 0.460954552671947 1.59291569943591 0.111179103863261 NA
"ENSG00000130762.15" 37.4022637005446 0.518765821503295 0.487914841983073 1.06323025426903 0.287677545459266 NA
"ENSG00000162591.17" 162.302427894724 -0.340520138175577 0.235876757366373 -1.44363582905571 0.148841440922099 NA
"ENSG00000158109.15" 54.5796757153299 -0.57870417588909 0.430411702737333 -1.34453634092346 0.178775013059043 NA
"ENSG00000116213.16" 222.784458752905 0.453011673876954 0.200994525631326 2.25385080739906 0.0242055552674658 NA
"ENSG00000078900.15" 245.434065066363 -0.0967602984973244 0.199872251333745 -0.484110714977414 0.628307297311571 NA
"ENSG00000227372.12" 372.996139570305 0.0172406389228857 0.16270085745795 0.105965261598831 0.915609914193063 NA
"ENSG00000130764.10" 407.661525743679 -0.23240837602131 0.16059973482672 -1.44712801843707 0.14786107205441 0.447168750285621
"ENSG00000116198.14" 367.784443496736 0.0064208217351528 0.15921040812755 0.0403291581917736 0.967830707807519 NA
"ENSG00000169598.17" 270.122316445174 0.119082149997168 0.18593801905009 0.640440027303339 0.521886567129721 NA
"ENSG00000198912.12" 219.151405869513 -0.029578966689259 0.203865078547453 -0.145090894919377 0.884639107021863 NA
"ENSG00000236423.8" 60.9834652388138 -0.323490229714903 0.39237231196014 -0.824447138226627 0.409685540203343 NA
"ENSG00000131697.18" 1044.65905185932 -0.00464002308524682 0.113335544818376 -0.0409405812861501 0.967343265364839 0.989654068065327
"ENSG00000069424.16" 148.253118545096 -0.383372899573139 0.263970027422911 -1.45233496134366 0.14640849086438 NA
"ENSG00000285629.1" 1051.88198447145 0.115080517243582 0.0999892865835957 1.15092847619599 0.249761661570501 0.569959469585465
"ENSG00000116251.11" 1699.60300956499 0.0485230888084492 0.0870167310314001 0.557629414864362 0.577097466088399 0.818249101988761
"ENSG00000226944.1" 46.7862057982435 -0.343415535194371 0.455184389471406 -0.754453674461839 0.450576852277572 NA
"ENSG00000158286.13" 292.024057747246 -0.648664806251329 0.191994096222714 -3.37856641955738 0.000728648284477216 NA
"ENSG00000116237.16" 504.563558053837 0.374389925494662 0.1477434959757 2.53405351634727 0.0112751510630058 0.122656905982749
"ENSG00000225077.3" 31.273499722841 -0.0815442878258751 0.556353850645762 -0.146569108367321 0.883472138251426 NA
"ENSG00000158292.7" 27.9024216152797 -0.514534505149801 0.593266436276229 -0.867290771376506 0.385782711896559 NA
"ENSG00000097021.21" 1371.44863034637 -0.215006354873329 0.101471349448181 -2.11888731196117 0.0340999914828164 0.218634582718269
"ENSG00000069812.11" 24.5903150903342 0.362262650840149 0.583040052857213 0.621334073130765 0.534379839380545 NA
"ENSG00000187017.18" 143.863359120339 0.244650720435079 0.2484699031919 0.984629193685997 0.324806244296932 NA
"ENSG00000171680.23" 80.5252042488137 -0.0782739052814446 0.314148509509272 -0.249162109359409 0.803235387621353 NA
"ENSG00000162408.11" 1246.98451391737 -0.119051191441767 0.101332829662706 -1.17485312349451 0.24005348245113 0.560135606218157
"ENSG00000204859.13" 212.857337988115 0.140402170866637 0.201343204586075 0.697327586273786 0.485597807863399 NA
"ENSG00000162413.17" 250.270357361853 0.230893736567024 0.190572908825875 1.21157691294931 0.225674376525325 NA
"ENSG00000116273.6" 99.7188128910595 0.287625628999671 0.292518917952838 0.983271888917775 0.32547364160668 NA
"ENSG00000041988.16" 83.5654379871768 0.0214497518923955 0.324085957787354 0.0661853788385043 0.947230237246132 NA
"ENSG00000007923.17" 2485.0115758162 -0.065816402371929 0.0836571701233326 -0.786739526031043 0.43143436081734 0.723996185270907
"ENSG00000171735.21" 3861.3856472293 -0.0545630367394034 0.0723579714256095 -0.754070846161008 0.450806682173878 0.737791635245485
"ENSG00000049245.13" 441.466059648247 -0.0915558932984469 0.148805492413926 -0.615272271293384 0.538374926491684 0.795603200698385
"ENSG00000049246.15" 1789.10230562976 -0.0122361087937252 0.0865387163878754 -0.141394618552946 0.887558205334468 0.958728601038893
"ENSG00000236266.1" 257.608986723119 -0.090580972609526 0.211157925597419 -0.428972639095832 0.667943136422643 NA
"ENSG00000116288.13" 906.373048236074 0.0741390216782168 0.112458607746209 0.659256086875363 0.509731336102505 0.775017053659268
"ENSG00000284747.1" 33.4796167246945 -0.00149972372052938 0.480763734702804 -0.00311946099981205 0.997511034266927 NA
"ENSG00000116285.13" 53.5384566860053 0.625827195704972 0.424628115956074 1.47382420567203 0.14052892924063 NA
"ENSG00000142599.20" 9991.20274993796 -0.00215054485442856 0.0587741103190001 -0.0365900026858144 0.970811914894908 0.990752570623321
"ENSG00000224315.2" 30.7435292782175 -0.0917790158492498 0.545556714834767 -0.168230017803093 0.866402326676202 NA
"ENSG00000228423.2" 45.9585826100995 -0.0878259718073894 0.437973739878052 -0.200527939944169 0.841067708822485 NA
"ENSG00000074800.16" 4445.13730022481 0.315461342158997 0.0953854610505779 3.30722668512054 0.000942246096767876 0.0305008270010792
"ENSG00000180758.12" 193.99011831022 -0.150735885864246 0.222375217722605 -0.677844803966767 0.497870099858278 NA
"ENSG00000049239.13" 591.308062199184 0.104809858802887 0.129710503813306 0.808029077997734 0.41907384305225 0.717799678487274
"ENSG00000171621.14" 254.48972243094 -0.586875288534387 0.211927152245096 -2.7692312302468 0.00561887419765147 NA
"ENSG00000171612.7" 1327.0394788307 -0.0629025875001934 0.0968033206785176 -0.649797827794482 0.515822822260445 0.77952181720742
"ENSG00000188807.13" 359.762475029171 0.279911875471784 0.160556837538621 1.74338184385609 0.0812669376136041 NA
"ENSG00000171608.18" 63.2070267864039 -0.389801182787656 0.442926635023953 -0.880058122416991 0.378827823821227 NA
"ENSG00000231789.4" 53.9130075066015 0.332421553025675 0.383872417399278 0.865968842663454 0.386507248377252 NA
"ENSG00000171603.18" 1720.85922194334 -0.0629727814422625 0.0869091967999054 -0.72458133041141 0.468708915788425 0.747729286266286
"ENSG00000178585.15" 353.610143231348 -0.150937598377951 0.189267897663306 -0.797481243472454 0.425171591862182 NA
"ENSG00000162441.12" 252.889132767095 0.00276123983596844 0.195471553080743 0.0141260443908575 0.988729422108054 NA
"ENSG00000228150.1" 69.0348495168111 -0.0222264949425533 0.38397067013539 -0.0578859185643426 0.953839499671574 NA
"ENSG00000173614.14" 214.639538582951 -0.243857860309112 0.21286682261809 -1.14558885837566 0.251965309470216 NA
"ENSG00000130939.20" 2367.79291304164 -0.045067529813165 0.0845945903933387 -0.532747183993857 0.594208599123079 0.830161436565666
"ENSG00000054523.20" 4522.89004399102 -0.104144673540243 0.067351274954521 -1.54629104809919 0.122034292955596 0.407291595364145
"ENSG00000264501.2" 23.2420622224368 0.297319838919182 0.580866077825061 0.51185608915645 0.608751731889378 NA
"ENSG00000142657.21" 870.634163036763 0.13732633427792 0.11356090307209 1.20927476413906 0.226557302731902 0.544206156334818
"ENSG00000251503.8" 199.720317938685 0.12441819069546 0.217201036708142 0.57282503150592 0.566763168768108 NA
"ENSG00000175279.22" 163.189046161255 0.216758278105149 0.239899675478894 0.903537187670013 0.366240860762389 NA
"ENSG00000160049.12" 1147.95098783644 -0.0464028448083985 0.105002940518498 -0.441919479390426 0.658547474192478 0.861312216038608
"ENSG00000142655.13" 2631.13118223709 -0.0106924944323002 0.0787010972463579 -0.135862075706892 0.891930316621661 0.960052700288466
"ENSG00000130940.15" 94.7684426864821 -0.391284940897629 0.322241012615054 -1.21426176550982 0.22464778107299 NA
"ENSG00000120948.19" 1337.10507078883 0.17066727899502 0.0964870133188877 1.76881088059974 0.0769254403774643 0.321297673217062
"ENSG00000116649.10" 476.838430417486 0.23784707945859 0.137664832036234 1.72772578109118 0.0840373991283127 0.336277832625858
"ENSG00000171824.14" 1139.02458069481 -0.0231739938279724 0.10072131502966 -0.230080334248499 0.818029345988912 0.935111430528156
"ENSG00000198793.14" 3495.98510820268 -0.0849116917378312 0.070282644482378 -1.20814594219091 0.22699113073835 0.544598726904116
"ENSG00000120942.14" 556.42618727413 0.0764406739279392 0.139576090784109 0.54766309543785 0.583923256748763 0.823248075419807
"ENSG00000204624.8" 16.1263443837384 0.301022485822789 0.706341159825891 0.426171520143311 0.669982868371927 NA
"ENSG00000132879.14" 60.5922956003351 -0.4161142657628 0.401034874666853 -1.03760119642581 0.29945576068332 NA
"ENSG00000116670.16" 189.132245734815 0.207707482993512 0.237416680595064 0.874864741908241 0.381647505339868 NA
"ENSG00000116663.11" 37.673264158441 -0.634882222002593 0.499965291889815 -1.26985259237258 0.204137142793386 NA
"ENSG00000177674.16" 169.418676667505 0.080503939083951 0.224971924815961 0.357839935582217 0.720463102521843 NA
"ENSG00000177000.13" 175.493002758974 -0.209858511422489 0.232868893742938 -0.901187393684919 0.36748869247002 NA
"ENSG00000011021.23" 703.296493211346 -0.143591255491784 0.124642453839853 -1.1520252616037 0.249310692842603 0.569634018908545
"ENSG00000285646.2" 118.534594707962 0.261329621369311 0.293888070279955 0.88921479909127 0.373887650784243 NA
"ENSG00000199347.1" 82.2856971556669 0.462580624383498 0.34559166753646 1.3385178748116 0.18072767744527 NA
"ENSG00000201801.1" 31.4499783118027 0.223357249252849 0.490613854407489 0.455260786556051 0.648921633761065 NA
"ENSG00000116685.17" 207.98699365895 -0.105662696560887 0.210095248821202 -0.502927587147909 0.615015184540622 NA
"ENSG00000083444.17" 547.820219868197 -0.230323186903612 0.1393123155826 -1.65328661676756 0.0982725454237675 0.367867103206559
"ENSG00000116688.18" 957.922122520098 0.107739170218828 0.105290345229845 1.02325783037027 0.306185956406493 0.625003871056014
"ENSG00000116691.11" 178.499214241047 0.0487918647680733 0.226248221145435 0.215656346472264 0.829255630936567 NA
"ENSG00000048707.15" 3769.45957571518 -0.0772799090232404 0.0771108946706538 -1.00219183493213 0.316250950550204 0.634518293287033
"ENSG00000162496.9" 471.98893313338 -0.232289122109185 0.151177503219767 -1.53653233557843 0.124407873475812 0.411163386524102
"ENSG00000162493.17" 1122.37839470041 -0.00127502703681063 0.104164160391267 -0.0122405540640976 0.990233694780006 0.997577620420346
"ENSG00000116731.23" 3195.06496845306 0.0567826759439037 0.0802802872396225 0.707305341028706 0.479376747129106 0.755762899732401
"ENSG00000289380.1" 28.3059689278353 0.0682632464430098 0.522255219581134 0.13070859588107 0.896005832158828 NA
"ENSG00000189337.17" 1110.81828840726 -0.325424970801177 0.108321189196271 -3.00425958407388 0.00266228072535483 0.0560004344020494
"ENSG00000171729.14" 104.631644527635 -0.0363218366411664 0.26320987101353 -0.137995723721544 0.890243797190362 NA
"ENSG00000142634.13" 228.306948081707 0.149025214745974 0.20156038600713 0.739357657018488 0.459689846904663 NA
"ENSG00000132906.18" 131.12017919342 -0.0466492793232168 0.27068174085905 -0.172339956050113 0.863170273870573 NA
"ENSG00000116138.13" 614.194537716207 -0.0120263178121293 0.132152419696818 -0.091003387147355 0.927489899672165 0.975215589510949
"ENSG00000197312.13" 2145.90569289502 -0.00067555492217651 0.0816246073188406 -0.00827636351789932 0.993396492717615 0.997786774930296
"ENSG00000215695.2" 304.167407489746 -0.301841109797887 0.178640221343484 -1.68965929132788 0.0910931556113196 NA
"ENSG00000116786.13" 455.608759218425 0.127705577181251 0.141396122264367 0.903175950911027 0.366432519366577 0.678449537144934
"ENSG00000162458.13" 189.148792713484 -0.448275177133808 0.219905200909191 -2.03849283818859 0.0415006702631133 NA
"ENSG00000179743.4" 58.739293065388 -0.522956977511036 0.415956022311407 -1.2572410290036 0.208666370542359 NA
"ENSG00000065526.13" 3888.56571247232 0.0539753954356322 0.0680486661402887 0.793188147499568 0.427668211996553 0.721493324172413
"ENSG00000116809.12" 289.692543764663 0.130282669561437 0.176126599501317 0.739710355677778 0.459475763130238 NA
"ENSG00000142627.13" 176.832971218261 -0.026812553928699 0.213226965306378 -0.125746543783395 0.899932557641376 NA
"ENSG00000142632.17" 39.4985281582658 -0.298428240291328 0.483918261614505 -0.616691420769442 0.537438281073131 NA
"ENSG00000288398.1" 20.2195826562295 0.307303964497693 0.616069657258604 0.498813666404444 0.617910658901033 NA
"ENSG00000037637.11" 1406.15507184621 -0.0733759368738286 0.0929112148967612 -0.789742518762247 0.429678154609308 0.722281632972527
"ENSG00000055070.17" 1130.74124124646 0.0535026122161008 0.10962646406976 0.488044676712869 0.625518196135064 0.845115522246131
"ENSG00000157191.20" 273.984524015262 0.172126683036038 0.194183019653392 0.886414699613158 0.375394100962765 NA
"ENSG00000226029.1" 39.3488304897702 -0.0898045321632265 0.490955518713522 -0.182917858625047 0.85486247015004 NA
"ENSG00000290842.1" 471.274536937473 -0.425784746131016 0.153539287673264 -2.77313222292067 0.00555195571958897 0.0839946839346278
"ENSG00000080947.16" 144.900446911037 -0.563198045964653 0.272702712454764 -2.06524548617416 0.0388997786842811 NA
"ENSG00000219481.11" 385.886236564301 -0.181239123671581 0.175862172766471 -1.0305748008257 0.302740258120135 NA
"ENSG00000291072.1" 760.787005666394 -0.143245069962802 0.117040884364105 -1.22388916267223 0.220994042404036 0.538459011140749
"ENSG00000215908.12" 730.198627491172 -0.155426187231366 0.118814700951912 -1.30813936311022 0.190826044367556 0.502479776354561
"ENSG00000058453.17" 464.268211395956 0.0175995567585078 0.149142418374826 0.118005038072244 0.906063665973098 0.967777128261961
"ENSG00000159363.19" 265.474141211782 -0.069202705822499 0.185149517307249 -0.373766601333665 0.70857796974312 NA
"ENSG00000288636.1" 27.4194222177544 -0.129290996942948 0.556234252668784 -0.23243983325841 0.816196413518444 NA
"ENSG00000117118.11" 884.226316235257 0.039640358487002 0.107676303580159 0.368143752794152 0.712766048225469 0.890193761135063
"ENSG00000179051.14" 3806.58009896689 0.0752423011667866 0.0810658949547622 0.928162221718203 0.353323427656512 0.66817197244562
"ENSG00000290096.1" 17.0364539696653 0.888780948212634 0.665365094708189 1.3357793417198 0.181621407146065 NA
"ENSG00000074964.17" 323.717452115729 -0.111543277118326 0.187862988497025 -0.593748018227082 0.552680661253401 NA
"ENSG00000117148.8" 9077.8558732402 -0.0027927338987481 0.0659582193206658 -0.0423409535234844 0.966226898352361 0.989366239844495
"ENSG00000159423.17" 183.687399163081 -0.176604212802465 0.220849836451117 -0.799657430769955 0.42390930318685 NA
"ENSG00000169991.11" 205.543282641157 0.198624246627498 0.221688395355993 0.895961407039561 0.370273375527275 NA
"ENSG00000272084.1" 38.5572819289731 0.0687013018267972 0.467902267907519 0.146828315524164 0.883267534341394 NA
"ENSG00000127481.15" 3877.17067926446 -0.026750012508323 0.07740845159837 -0.345569662691538 0.729666148521002 0.899159138399104
"ENSG00000230424.3" 226.435071269205 -0.512055097107346 0.213568424936968 -2.39761611417264 0.0165021497764559 NA
"ENSG00000127463.16" 900.41805941783 -0.0175385384482079 0.106854281522959 -0.164135102480095 0.869624788745789 0.952965345182215
"ENSG00000053372.5" 788.129572528122 0.000453350695678156 0.118318704920398 0.00383160630420322 0.996942827967299 0.999093103652435
"ENSG00000162482.5" 28.704246418443 0.249915746478547 0.545435507781658 0.458194860644441 0.64681245187174 NA
"ENSG00000053371.13" 195.075640604164 -0.0139719192353461 0.212894212872974 -0.0656284595377076 0.947673630517085 NA
"ENSG00000040487.13" 125.579521133133 -0.207296687423681 0.278621167426003 -0.744009112224881 0.45687096240695 NA
"ENSG00000077549.19" 4378.50111974158 -0.0653631621073571 0.0653446644452887 -1.00028307838483 0.317173533889098 0.635397043826212
"ENSG00000173436.15" 1315.36806751973 0.000386732181766707 0.0942791003033779 0.00410199270593645 0.996727092529921 0.999093103652435
"ENSG00000158747.15" 1393.29291390645 0.0184879397282833 0.0937096854249487 0.197289529299404 0.843600972729261 0.945867428484147
"ENSG00000270136.6" 1358.10426349177 -0.000793172821030168 0.0965505417769152 -0.00821510481901627 0.993445368426051 0.997786774930296
"ENSG00000226396.1" 41.3673176853649 0.0799011710031325 0.437027577558545 0.182828670560106 0.854932451904752 NA
"ENSG00000158748.4" 30.6437557699529 -0.35197538721404 0.529589338944638 -0.664619472732314 0.506293911162354 NA
"ENSG00000162542.14" 336.967202291853 -0.3301426009336 0.180894757084394 -1.82505345237605 0.0679929634947873 NA
"ENSG00000169914.6" 1224.31856622642 -0.128780557406024 0.0989308475675602 -1.30172297693173 0.193011102060832 0.505288859845143
"ENSG00000162545.6" 31.9317920286596 -0.0403653896283738 0.515052725394926 -0.0783713737218319 0.937532643936024 NA
"ENSG00000090432.7" 210.622142521933 -0.161288418515876 0.210074822930171 -0.76776653321035 0.442625900540931 NA
"ENSG00000158828.8" 95.5373494777797 -0.0894917659434575 0.345964914339821 -0.258672952759467 0.795887590012317 NA
"ENSG00000117242.7" 146.475189413122 -0.384886179828908 0.270827665760128 -1.42114794198981 0.155273755008931 NA
"ENSG00000244038.11" 929.985771031577 -0.00814173525263824 0.114718285554078 -0.070971556219782 0.943420393237849 0.981900009122372
"ENSG00000117245.13" 315.668032241472 -0.0309154517585449 0.170529732327519 -0.181290683663121 0.856139418228069 NA
"ENSG00000189410.12" 167.581363582149 0.353156673319357 0.223879192375197 1.57744303779471 0.114693619172428 NA
"ENSG00000127483.19" 3757.28537090202 -0.053011713583448 0.0673652614620318 -0.786929530635404 0.431323119411783 0.723963938641454
"ENSG00000075151.24" 14930.7772083572 -0.0224813330762176 0.0661263713227937 -0.33997530223571 0.733875127258172 0.900113375217227
"ENSG00000233072.1" 28.8999516509428 -0.104781829279144 0.577691358684921 -0.181380295384154 0.856069084356763 NA
"ENSG00000117298.16" 920.022810464175 -0.0849382582100929 0.110676658004602 -0.767445094037457 0.442816926175408 0.732063602433545
"ENSG00000142794.19" 191.529214660287 -0.00860764187658195 0.220915906077295 -0.0389634319656923 0.968919543525062 NA
"ENSG00000162551.14" 538.169006796541 -0.164313818817348 0.130092862819268 -1.26305021856289 0.206571132757608 0.521030811607598
"ENSG00000289715.1" 25.8606182369368 -0.741391339554467 0.631432277760268 -1.17414228836104 0.240338037505578 NA
"ENSG00000076864.21" 42.9473987257004 -0.591900135745247 0.50205754816056 -1.17894878368795 0.238418570561209 NA
"ENSG00000090686.16" 2940.58129315865 -0.0610869731606912 0.075462712684113 -0.809498770822105 0.418228309569706 0.716950305995754
"ENSG00000142798.20" 348.19739716672 -0.247878268929196 0.188868658311088 -1.31243728390823 0.189372633924916 NA
"ENSG00000285959.1" 99.6799469185536 -0.0410088910318763 0.291689030525527 -0.140591132131338 0.888192954186165 NA
"ENSG00000218510.9" 115.01149799969 -0.106573088420038 0.275421751658483 -0.386945067984995 0.698796875528253 NA
"ENSG00000289694.1" 2679.89840116173 0.1952287636034 0.0848203124234456 2.30167465817346 0.0213535263606404 0.172540745186694
"ENSG00000070831.18" 2984.19058350831 0.194912665569079 0.0776833102961777 2.50906745381922 0.0121050366389078 0.126804691395855
"ENSG00000230068.2" 200.098900878532 0.0806802177579889 0.2400249897761 0.336132574500884 0.736770895174162 NA
"ENSG00000285873.1" 22.8890789505023 -0.174996589015998 0.669267436379022 -0.261474829797178 0.793726357446852 NA
"ENSG00000184677.18" 2513.018469298 0.00660133618796686 0.0788328729624021 0.0837383687781524 0.933264450388076 0.977498526321794
"ENSG00000237200.1" 55.8683965936091 -0.276047949571916 0.408292157113274 -0.676103973007082 0.498974634358989 NA
"ENSG00000133216.17" 511.136913844108 -0.348046855939174 0.143718077091772 -2.42173331971959 0.015446681518067 0.145834890553784
"ENSG00000004487.18" 3536.18188042473 0.220225989973169 0.0825927887740943 2.66640699801923 0.00766668154522357 0.099527695901442
"ENSG00000240553.1" 110.84848019497 0.179459767775406 0.276713424573482 0.648540156850068 0.516635646786835 NA
"ENSG00000169641.15" 1118.21250383374 -0.0855534035803498 0.100334527645538 -0.852681580189356 0.393835908322468 0.696403061573229
"ENSG00000261326.4" 145.45874283372 -0.321121056678722 0.272846028258539 -1.176931395074 0.239222889977857 NA
"ENSG00000125944.21" 5697.67418111887 0.167805320922136 0.06946517019698 2.41567566085704 0.0157060446245637 0.147154160753218
"ENSG00000125945.15" 162.491793675813 0.276937536811913 0.226303644042157 1.22374316146815 0.221049131980164 NA
"ENSG00000249087.9" 20.3063675620816 0.0460594630329331 0.656943644601237 0.0701117415648203 0.944104721284573 NA
